pce_max,FA,MA,Cs,Rb,Pb,Sn,I,Br,Cl,effective_area,anneal_T1,anneal_t1,anneal_T2,anneal_t2,encapsulation,ISOS-test_type,Temperature,RH,Sun,thickness,stable,deposit_type_Encoded,deposit_step_Encoded,anti_solution_Encoded,anti_add_Encoded,precursor_solution_Encoded,precursor_add_Encoded,structure_Encoded,substrate_Encoded,electrode_Encoded,ETL_Encoded,ETL-2_Encoded,ETL_add_Encoded,HTL_Encoded,HTL-2_Encoded,HTL_add_Encoded,up_passive_Encoded,down_passive_Encoded,anneal_atmosphere_Encoded,Is_FAMACs,Is_FACs,double_element,Is_FA,single_element,Is_FAMA,Is_Cs,Is_MA,tf,miu
0.1542,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,30.0,0,0,0,5.0,25.0,25.0,100.0,4,0.0,5,1,0,32,6,71,0,2,0,3,3,38,31,15,37,167,68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.1538,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.12,70,10.0,0,0,0,1.0,25.0,0.0,0.0,5,1.0,5,1,12,32,6,191,0,2,0,6,2,38,47,15,37,167,50,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.1538,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.12,70,10.0,0,0,0,4.0,25.0,0.0,100.0,5,1.0,5,1,12,32,6,191,0,2,0,6,2,38,47,15,37,167,50,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.1538,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.12,70,10.0,0,0,0,2.0,25.0,30.0,0.0,5,0.0,5,1,12,32,6,191,0,2,0,6,2,38,47,15,37,167,50,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.1538,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.12,70,10.0,0,0,0,7.0,85.0,0.0,0.0,5,0.0,5,1,12,32,6,191,0,2,0,6,2,38,47,15,37,167,50,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.1537,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.108,50,3.0,150,10,0,1.0,25.0,0.0,0.0,5,0.0,2,1,10,32,6,211,1,2,3,11,27,38,56,15,13,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8072301287319297,0.5409090909090909
0.153,0.83,0.0,0.17,0.0,1.0,0.0,2.49,0.51,0.0,0.09,100,30.0,0,0,0,1.0,25.0,0.0,0.0,5,0.0,2,1,4,32,6,211,1,2,6,11,27,38,71,15,37,167,68,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9591526928464571,0.5511300481659873
0.1526,0.85,0.15,0.0,0.0,1.0,0.0,2.55,0.45,0.0,0.1,100,60.0,0,0,0,2.0,25.0,25.0,0.0,6,1.0,5,1,0,32,6,211,1,2,3,11,27,38,56,15,19,167,68,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9782300922575969,0.5499075785582255
0.1525,0.1,0.9,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,120,12.0,0,0,0,2.0,20.0,40.0,0.0,5,0.0,2,1,0,32,6,211,1,2,6,11,27,38,71,15,37,20,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9190325444942848,0.5409090909090909
0.1525,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.04,70,10.0,0,0,0,5.0,25.0,35.0,100.0,4,0.0,2,1,0,32,6,144,0,0,0,6,3,38,36,15,37,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.1525,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.04,70,10.0,0,0,0,5.0,25.0,20.0,0.0,4,1.0,2,1,0,32,6,144,0,0,0,6,3,38,36,15,37,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.1521,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.16,160,10.0,0,0,0,5.0,25.0,50.0,100.0,5,0.0,5,1,10,32,6,22,1,0,0,11,27,38,56,15,19,167,68,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8096499853205544,0.5613207547169812
0.1521,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.04,240,10.0,0,0,0,8.0,85.0,14.0,0.0,5,0.0,5,1,10,32,6,211,1,2,3,11,23,38,43,15,37,167,68,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8096499853205544,0.5613207547169812
0.1506,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.09,50,2.0,80,30,0,1.0,25.0,0.0,0.0,5,0.0,2,1,0,32,6,211,0,2,0,6,2,38,47,15,37,167,68,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9285035755181666,0.6134020618556701
0.1506,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.09,50,2.0,80,30,0,2.0,25.0,30.0,0.0,5,0.0,2,1,0,32,6,211,0,2,0,6,2,38,47,15,37,167,68,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9285035755181666,0.6134020618556701
0.1497,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.04,130,10.0,0,0,0,2.0,25.0,40.0,0.0,6,0.0,2,1,0,32,6,211,1,2,6,11,27,38,71,15,37,167,68,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.1497,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.04,130,10.0,0,0,0,5.0,25.0,25.0,100.0,6,0.0,2,1,0,32,6,211,1,2,6,11,27,38,71,15,37,167,68,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.1497,0.9,0.03,0.07,0.0,1.0,0.0,2.76,0.24,0.0,0.09,100,40.0,0,0,0,2.0,25.0,25.0,0.0,5,1.0,5,1,7,32,6,78,1,2,0,11,27,38,56,15,14,165,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9733126580394875,0.5456713132795306
0.1497,0.9,0.03,0.07,0.0,1.0,0.0,2.76,0.24,0.0,0.09,100,40.0,0,0,0,3.0,25.0,75.0,0.0,5,0.0,5,1,7,32,6,78,1,2,0,11,27,38,56,15,14,165,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9733126580394875,0.5456713132795306
0.1493,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,70,3.0,340,3,0,1.0,25.0,0.0,100.0,5,0.0,2,1,10,32,6,211,1,0,3,14,27,38,56,15,19,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8072301287319297,0.5409090909090909
0.149,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.15,110,30.0,0,0,1,5.0,25.0,45.0,100.0,5,0.0,5,1,10,32,3,11,0,2,2,6,17,38,47,15,35,167,68,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.1488,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,180,2.0,0,0,0,2.0,25.0,25.0,0.0,3,0.0,2,1,10,32,3,210,1,2,12,11,27,38,56,15,14,110,37,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8072301287319297,0.5409090909090909
0.1481,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,30.0,0,0,0,5.0,25.0,25.0,100.0,4,0.0,5,1,0,32,6,68,0,2,0,3,3,38,31,15,37,167,68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.1477,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.08,100,10.0,0,0,0,2.0,25.0,15.0,0.0,4,1.0,2,1,7,32,6,211,1,2,6,11,27,38,71,15,37,63,68,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.1477,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.08,100,10.0,0,0,0,8.0,60.0,15.0,0.0,4,1.0,2,1,7,32,6,211,1,2,6,11,27,38,71,15,37,63,68,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.1477,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.08,100,10.0,0,0,0,5.0,25.0,15.0,100.0,4,0.0,2,1,7,32,6,211,1,2,6,11,27,38,71,15,37,63,68,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.1475,0.87,0.13,0.0,0.0,0.7,0.3,2.94,0.06,0.0,0.09,50,1.5,120,10,0,1.0,25.0,0.0,0.0,5,0.0,3,2,10,32,7,78,0,2,0,6,2,38,47,15,37,167,68,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9833353243645678,0.5325255102040817
0.1475,0.87,0.13,0.0,0.0,0.7,0.3,2.94,0.06,0.0,0.09,50,1.5,120,10,0,2.0,25.0,10.0,0.0,5,0.0,3,2,10,32,7,78,0,2,0,6,2,38,47,15,37,167,68,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9833353243645678,0.5325255102040817
0.1467,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.09,100,10.0,0,0,0,2.0,25.0,25.0,0.0,5,1.0,2,1,0,32,6,188,0,0,0,4,3,38,47,15,37,167,68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.007416716881314,0.509090909090909
0.146,0.95,0.05,0.0,0.0,1.0,0.0,2.85,0.15,0.0,10.0,100,60.0,0,0,0,2.0,27.0,35.0,0.0,6,0.0,5,1,7,32,6,78,1,0,3,11,27,38,56,15,19,167,68,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.983839622017358,0.5438756855575869
0.1459,0.792,0.108,0.1,0.0,1.0,0.0,2.85,0.15,0.0,0.09,70,3.0,100,10,0,2.0,25.0,38.0,0.0,5,0.0,2,1,0,32,6,211,0,0,0,6,2,38,38,15,37,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961466690357525,0.5438756855575869
0.1458,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.09,40,2.0,160,10,0,2.0,25.0,25.0,0.0,5,0.0,5,1,10,32,6,211,1,2,6,11,19,38,71,15,37,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8096499853205544,0.5613207547169812
0.1458,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.09,40,2.0,160,10,0,7.0,80.0,0.0,0.0,5,1.0,5,1,10,32,6,211,1,2,6,11,19,38,71,15,37,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8096499853205544,0.5613207547169812
0.1449,0.95,0.0,0.05,0.0,1.0,0.0,3.0,0.0,0.0,0.06,100,90.0,0,0,0,8.0,60.0,25.0,0.0,7,0.0,5,1,0,32,6,78,1,0,3,11,27,38,56,15,37,167,68,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9776453781308926,0.5409090909090909
0.1449,0.95,0.0,0.05,0.0,1.0,0.0,3.0,0.0,0.0,0.06,100,90.0,0,0,0,4.0,25.0,0.0,100.0,7,1.0,5,1,0,32,6,78,1,0,3,11,27,38,56,15,37,167,68,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9776453781308926,0.5409090909090909
0.1443,0.1,0.9,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,120,12.0,0,0,0,2.0,20.0,40.0,0.0,5,0.0,2,1,0,32,6,211,1,2,6,11,27,38,71,15,37,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9190325444942848,0.5409090909090909
0.1429,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.12,70,10.0,0,0,0,1.0,25.0,0.0,0.0,5,1.0,5,1,12,32,6,190,0,2,0,6,2,38,47,15,37,167,50,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.1429,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.12,70,10.0,0,0,0,4.0,25.0,0.0,100.0,5,0.0,5,1,12,32,6,190,0,2,0,6,2,38,47,15,37,167,50,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.1429,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.12,70,10.0,0,0,0,2.0,25.0,30.0,0.0,5,0.0,5,1,12,32,6,190,0,2,0,6,2,38,47,15,37,167,50,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.1429,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.12,70,10.0,0,0,0,7.0,85.0,0.0,0.0,5,0.0,5,1,12,32,6,190,0,2,0,6,2,38,47,15,37,167,50,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.1425,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.09,40,3.0,160,10,0,2.0,25.0,25.0,0.0,4,1.0,5,1,10,32,6,211,1,2,6,15,27,10,71,15,37,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8096499853205544,0.5613207547169812
0.1425,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.09,40,3.0,160,10,0,8.0,85.0,25.0,0.0,4,1.0,5,1,10,32,6,211,1,2,6,15,27,10,71,15,37,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8096499853205544,0.5613207547169812
0.1422,0.65,0.2,0.15,0.0,1.0,0.0,2.4,0.6,0.0,10.0,150,10.0,0,0,0,5.0,20.0,40.0,100.0,5,0.0,0,0,10,32,12,157,1,2,3,11,27,38,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9481009778617426,0.5529739776951672
0.1418,0.98,0.0,0.02,0.0,0.0,1.0,3.0,0.0,0.0,0.1,70,20.0,0,0,0,1.0,25.0,0.0,0.0,2,0.0,2,1,0,32,6,181,0,0,0,3,3,38,47,15,37,128,68,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0037533833653818,0.509090909090909
0.1417,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.09,60,1.0,180,10,0,2.0,25.0,20.0,0.0,5,0.0,5,1,10,32,6,211,1,2,12,15,27,38,56,15,14,167,68,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8096499853205544,0.5613207547169812
0.1417,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.09,60,1.0,180,10,0,7.0,85.0,0.0,0.0,5,1.0,5,1,10,32,6,211,1,2,12,15,27,38,56,15,14,167,68,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8096499853205544,0.5613207547169812
0.1411,0.8,0.2,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.01,110,20.0,0,0,0,7.0,70.0,0.0,0.0,5,0.0,2,1,9,32,3,78,0,2,0,6,2,38,47,15,37,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9715963668303175,0.5409090909090909
0.1411,0.8,0.2,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.01,110,20.0,0,0,0,2.0,25.0,35.0,0.0,5,0.0,2,1,9,32,3,78,0,2,0,6,2,38,47,15,37,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9715963668303175,0.5409090909090909
0.141,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.048,50,2.0,150,10,0,1.0,25.0,0.0,0.0,5,1.0,2,1,10,32,16,211,0,2,0,6,2,38,38,15,37,85,68,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8096499853205544,0.5613207547169812
0.1408,0.75,0.25,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.09,100,10.0,0,0,0,1.0,25.0,0.0,0.0,2,1.0,2,1,0,32,16,178,0,2,0,3,3,38,47,15,37,166,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9882481112746927,0.509090909090909
0.1408,0.75,0.25,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.09,100,10.0,0,0,0,4.0,25.0,0.0,100.0,2,1.0,2,1,0,32,16,178,0,2,0,3,3,38,47,15,37,166,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9882481112746927,0.509090909090909
0.1406,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,100,60.0,0,0,0,3.0,25.0,70.0,0.0,5,1.0,5,1,0,32,6,211,1,0,6,19,26,38,71,15,37,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.1406,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,100,60.0,0,0,0,7.0,60.0,0.0,0.0,5,1.0,5,1,0,32,6,211,1,0,6,19,26,38,71,15,37,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.1405,0.2,0.8,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.1,100,15.0,0,0,0,3.0,30.0,55.0,0.0,5,0.0,3,2,10,32,7,211,1,0,3,18,26,38,56,15,14,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.926541661970861,0.5409090909090909
0.1405,0.2,0.8,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.1,100,15.0,0,0,0,1.0,25.0,0.0,0.0,5,0.0,3,2,10,32,7,211,1,0,3,18,26,38,56,15,14,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.926541661970861,0.5409090909090909
0.1404,0.79,0.16,0.05,0.0,1.0,0.0,2.52,0.48,0.0,57.3,100,30.0,0,0,0,12.0,55.0,65.0,100.0,5,0.0,2,1,7,32,6,211,0,0,7,6,2,38,38,15,37,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685927347760708,0.5505181347150259
0.1404,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.08,100,10.0,0,0,0,2.0,25.0,15.0,0.0,4,1.0,2,1,7,11,6,211,1,2,6,11,27,38,71,15,37,167,68,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.1404,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.08,100,10.0,0,0,0,8.0,60.0,15.0,0.0,4,1.0,2,1,7,11,6,211,1,2,6,11,27,38,71,15,37,167,68,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.1404,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.08,100,10.0,0,0,0,5.0,25.0,15.0,100.0,4,0.0,2,1,7,11,6,211,1,2,6,11,27,38,71,15,37,167,68,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.1401,0.0,0.0,1.0,0.0,0.5,0.5,2.0,1.0,0.0,0.08,50,3.0,100,10,0,3.0,25.0,60.0,0.0,4,0.0,2,1,10,32,6,172,0,2,0,6,2,38,47,15,37,62,68,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8183027332552779,0.5448113207547169
0.1401,0.0,0.0,1.0,0.0,0.5,0.5,2.0,1.0,0.0,0.08,50,3.0,100,10,0,1.0,25.0,0.0,0.0,4,1.0,2,1,10,32,6,172,0,2,0,6,2,38,47,15,37,62,68,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8183027332552779,0.5448113207547169
0.1401,0.0,0.0,1.0,0.0,0.5,0.5,2.0,1.0,0.0,0.08,50,3.0,100,10,0,7.0,55.0,0.0,0.0,4,1.0,2,1,10,32,6,172,0,2,0,6,2,38,47,15,37,62,68,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8183027332552779,0.5448113207547169
0.1399,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.045,50,1.0,310,10,0,2.0,25.0,30.0,0.0,5,1.0,5,1,9,32,6,211,1,0,6,14,27,38,71,15,37,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8096499853205544,0.5613207547169812
0.1396,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.09,40,3.0,160,10,0,2.0,25.0,25.0,0.0,4,0.0,5,1,10,32,6,211,1,2,6,15,27,9,71,15,37,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8096499853205544,0.5613207547169812
0.1396,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.09,40,3.0,160,10,0,8.0,85.0,25.0,0.0,4,1.0,5,1,10,32,6,211,1,2,6,15,27,9,71,15,37,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8096499853205544,0.5613207547169812
0.1395,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,205,5.0,0,0,0,2.0,25.0,30.0,0.0,3,1.0,2,1,10,32,3,40,1,0,12,14,27,38,23,15,37,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8072301287319297,0.5409090909090909
0.1395,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,205,5.0,0,0,0,8.0,85.0,30.0,0.0,3,1.0,2,1,10,32,3,40,1,0,12,14,27,38,23,15,37,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8072301287319297,0.5409090909090909
0.1395,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,205,5.0,0,0,0,11.0,85.0,30.0,100.0,3,1.0,2,1,10,32,3,40,1,0,12,14,27,38,23,15,37,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8072301287319297,0.5409090909090909
0.1394,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.09,40,2.0,160,10,0,2.0,25.0,30.0,0.0,4,0.0,5,1,10,32,6,211,1,2,6,11,20,38,71,15,37,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8096499853205544,0.5613207547169812
0.1394,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.09,40,2.0,160,10,0,7.0,80.0,0.0,0.0,4,1.0,5,1,10,32,6,211,1,2,6,11,20,38,71,15,37,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8096499853205544,0.5613207547169812
0.1394,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.09,100,10.0,0,0,0,2.0,25.0,0.0,0.0,5,1.0,5,1,0,32,6,177,0,2,0,3,3,38,47,15,37,115,68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.007416716881314,0.509090909090909
0.1394,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.09,100,10.0,0,0,0,4.0,25.0,0.0,100.0,5,1.0,5,1,0,32,6,177,0,2,0,3,3,38,47,15,37,115,68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.007416716881314,0.509090909090909
0.1394,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.09,100,10.0,0,0,0,5.0,25.0,30.0,100.0,5,1.0,5,1,0,32,6,177,0,2,0,3,3,38,47,15,37,115,68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.007416716881314,0.509090909090909
0.1394,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.09,100,10.0,0,0,0,7.0,85.0,0.0,0.0,5,1.0,5,1,0,32,6,177,0,2,0,3,3,38,47,15,37,115,68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.007416716881314,0.509090909090909
0.1392,0.0,0.0,1.0,0.0,1.0,0.0,1.5,1.5,0.0,0.04,170,8.0,0,0,0,1.0,25.0,0.0,0.0,2,0.0,5,1,10,32,6,40,1,2,12,11,27,38,56,15,14,134,68,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8109043146531902,0.5721153846153846
0.1385,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0784,70,20.0,0,0,1,5.0,25.0,30.0,100.0,2,1.0,5,1,0,32,6,53,0,2,7,3,3,38,47,15,37,167,68,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.007416716881314,0.509090909090909
0.1385,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0784,70,20.0,0,0,0,1.0,25.0,0.0,0.0,2,1.0,5,1,0,32,6,53,0,2,7,3,3,38,47,15,37,167,68,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.007416716881314,0.509090909090909
0.1384,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.09,40,2.0,160,10,0,2.0,25.0,30.0,0.0,4,0.0,5,1,10,32,6,211,1,2,6,11,21,38,71,15,37,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8096499853205544,0.5613207547169812
0.1384,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.09,40,2.0,160,10,0,7.0,80.0,0.0,0.0,4,0.0,5,1,10,32,6,211,1,2,6,11,21,38,71,15,37,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8096499853205544,0.5613207547169812
0.1376,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,100,10.0,0,0,0,2.0,25.0,40.0,0.0,4,0.0,3,2,10,32,7,134,1,0,6,18,26,38,71,15,37,167,68,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.1376,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,100,10.0,0,0,0,8.0,65.0,25.0,0.0,4,1.0,3,2,10,32,7,134,1,0,6,18,26,38,71,15,37,167,68,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.1376,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.1,100,15.0,0,0,0,1.0,25.0,0.0,0.0,5,1.0,3,2,10,32,7,214,1,0,3,18,26,38,56,15,14,167,68,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
